"","ID","TI","SO","KW","AB","AF","TC","DI","PY","au","AO"
"11",1486,"Protection from fishing alters the species composition of fish assemblages in a temperate-tropical transition zone","MARINE BIOLOGY","HOUTMAN ABROLHOS ISLANDS; GREAT-BARRIER-REEF; CORAL-REEF; MARINE RESERVES; COMMUNITY STRUCTURE; STEREO-VIDEO; RED-SEA; AREAS; MANAGEMENT; ABUNDANCE","Closure of areas to fishing is expected to result in an increase in the abundance of targeted species; however, changes to populations of species not targeted by fishermen will depend upon their role in the ecosystem and their relationship with targeted species. The effects of protection on targeted and non-targeted reef fish species at the Houtman Abrolhos Islands, Western Australia were studied using baited remote underwater stereo-video cameras. Video images were collected from shallow (8-12 m) and deep (22-26 m) reef sites inside a Marine Protected Area (MPA) at each of three island groups and from three replicate fished locations at each of these groups that span a temperate-tropical transition area. The MPAs were established in 1994 and vary in size from 13.72 km(2) at the Pelsaert group in the south to 22.29 km(2) at the Easter group to 27.44 km(2) at the Wallabi group in the north. The relative abundances of 137 fish species from 42 families were recorded. Large differences in fish assemblage structure existed between MPA and fished locations, and also between shallow and deep regions. Targeted fish species Plectropomus leopardus, Lethrinus miniatus, Lethrinus nebulosus, Pagrus auratus and Glaucosoma hebraicum were more abundant inside MPAs than in areas open to fishing. Their abundance inside MPAs was between 1.13 and 8 times greater than their abundance at fished locations. For non-targeted fish species many were more abundant in areas open to fishing, e.g. Coris auricularis, Thalassoma lutescens, Thalassoma lunare, Dascyllus trimaculatus, however others were conversely more abundant inside MPAs, e.g. Gymnothorax spp, Kyphosus sydneyanus, Scarus microhinos, Chromis westaustralis, Chaetodon spp. This study demonstrates that the removal of abundant targeted species from an ecosystem by fishing can indirectly impact non-fished species and alter the trophic structure of fish assemblages.","Univ Western Australia, Sch Plant Biol, CRC Coastal Zone Estuary & Waterway Management, Perth, WA 6009, Australia; Dept Fisheries, Geraldton, WA 6531, Australia; Univ Auckland, Dept Stat, Auckland 1, New Zealand",64,"10.1007/s00227-007-0767-0",2007,"Watson, Dianne L.",1
"12",1486,"Protection from fishing alters the species composition of fish assemblages in a temperate-tropical transition zone","MARINE BIOLOGY","HOUTMAN ABROLHOS ISLANDS; GREAT-BARRIER-REEF; CORAL-REEF; MARINE RESERVES; COMMUNITY STRUCTURE; STEREO-VIDEO; RED-SEA; AREAS; MANAGEMENT; ABUNDANCE","Closure of areas to fishing is expected to result in an increase in the abundance of targeted species; however, changes to populations of species not targeted by fishermen will depend upon their role in the ecosystem and their relationship with targeted species. The effects of protection on targeted and non-targeted reef fish species at the Houtman Abrolhos Islands, Western Australia were studied using baited remote underwater stereo-video cameras. Video images were collected from shallow (8-12 m) and deep (22-26 m) reef sites inside a Marine Protected Area (MPA) at each of three island groups and from three replicate fished locations at each of these groups that span a temperate-tropical transition area. The MPAs were established in 1994 and vary in size from 13.72 km(2) at the Pelsaert group in the south to 22.29 km(2) at the Easter group to 27.44 km(2) at the Wallabi group in the north. The relative abundances of 137 fish species from 42 families were recorded. Large differences in fish assemblage structure existed between MPA and fished locations, and also between shallow and deep regions. Targeted fish species Plectropomus leopardus, Lethrinus miniatus, Lethrinus nebulosus, Pagrus auratus and Glaucosoma hebraicum were more abundant inside MPAs than in areas open to fishing. Their abundance inside MPAs was between 1.13 and 8 times greater than their abundance at fished locations. For non-targeted fish species many were more abundant in areas open to fishing, e.g. Coris auricularis, Thalassoma lutescens, Thalassoma lunare, Dascyllus trimaculatus, however others were conversely more abundant inside MPAs, e.g. Gymnothorax spp, Kyphosus sydneyanus, Scarus microhinos, Chromis westaustralis, Chaetodon spp. This study demonstrates that the removal of abundant targeted species from an ecosystem by fishing can indirectly impact non-fished species and alter the trophic structure of fish assemblages.","Univ Western Australia, Sch Plant Biol, CRC Coastal Zone Estuary & Waterway Management, Perth, WA 6009, Australia; Dept Fisheries, Geraldton, WA 6531, Australia; Univ Auckland, Dept Stat, Auckland 1, New Zealand",64,"10.1007/s00227-007-0767-0",2007,"Harvey, Euan S.",2
"13",1486,"Protection from fishing alters the species composition of fish assemblages in a temperate-tropical transition zone","MARINE BIOLOGY","HOUTMAN ABROLHOS ISLANDS; GREAT-BARRIER-REEF; CORAL-REEF; MARINE RESERVES; COMMUNITY STRUCTURE; STEREO-VIDEO; RED-SEA; AREAS; MANAGEMENT; ABUNDANCE","Closure of areas to fishing is expected to result in an increase in the abundance of targeted species; however, changes to populations of species not targeted by fishermen will depend upon their role in the ecosystem and their relationship with targeted species. The effects of protection on targeted and non-targeted reef fish species at the Houtman Abrolhos Islands, Western Australia were studied using baited remote underwater stereo-video cameras. Video images were collected from shallow (8-12 m) and deep (22-26 m) reef sites inside a Marine Protected Area (MPA) at each of three island groups and from three replicate fished locations at each of these groups that span a temperate-tropical transition area. The MPAs were established in 1994 and vary in size from 13.72 km(2) at the Pelsaert group in the south to 22.29 km(2) at the Easter group to 27.44 km(2) at the Wallabi group in the north. The relative abundances of 137 fish species from 42 families were recorded. Large differences in fish assemblage structure existed between MPA and fished locations, and also between shallow and deep regions. Targeted fish species Plectropomus leopardus, Lethrinus miniatus, Lethrinus nebulosus, Pagrus auratus and Glaucosoma hebraicum were more abundant inside MPAs than in areas open to fishing. Their abundance inside MPAs was between 1.13 and 8 times greater than their abundance at fished locations. For non-targeted fish species many were more abundant in areas open to fishing, e.g. Coris auricularis, Thalassoma lutescens, Thalassoma lunare, Dascyllus trimaculatus, however others were conversely more abundant inside MPAs, e.g. Gymnothorax spp, Kyphosus sydneyanus, Scarus microhinos, Chromis westaustralis, Chaetodon spp. This study demonstrates that the removal of abundant targeted species from an ecosystem by fishing can indirectly impact non-fished species and alter the trophic structure of fish assemblages.","Univ Western Australia, Sch Plant Biol, CRC Coastal Zone Estuary & Waterway Management, Perth, WA 6009, Australia; Dept Fisheries, Geraldton, WA 6531, Australia; Univ Auckland, Dept Stat, Auckland 1, New Zealand",64,"10.1007/s00227-007-0767-0",2007,"Kendrick, Gary A.",3
"14",1486,"Protection from fishing alters the species composition of fish assemblages in a temperate-tropical transition zone","MARINE BIOLOGY","HOUTMAN ABROLHOS ISLANDS; GREAT-BARRIER-REEF; CORAL-REEF; MARINE RESERVES; COMMUNITY STRUCTURE; STEREO-VIDEO; RED-SEA; AREAS; MANAGEMENT; ABUNDANCE","Closure of areas to fishing is expected to result in an increase in the abundance of targeted species; however, changes to populations of species not targeted by fishermen will depend upon their role in the ecosystem and their relationship with targeted species. The effects of protection on targeted and non-targeted reef fish species at the Houtman Abrolhos Islands, Western Australia were studied using baited remote underwater stereo-video cameras. Video images were collected from shallow (8-12 m) and deep (22-26 m) reef sites inside a Marine Protected Area (MPA) at each of three island groups and from three replicate fished locations at each of these groups that span a temperate-tropical transition area. The MPAs were established in 1994 and vary in size from 13.72 km(2) at the Pelsaert group in the south to 22.29 km(2) at the Easter group to 27.44 km(2) at the Wallabi group in the north. The relative abundances of 137 fish species from 42 families were recorded. Large differences in fish assemblage structure existed between MPA and fished locations, and also between shallow and deep regions. Targeted fish species Plectropomus leopardus, Lethrinus miniatus, Lethrinus nebulosus, Pagrus auratus and Glaucosoma hebraicum were more abundant inside MPAs than in areas open to fishing. Their abundance inside MPAs was between 1.13 and 8 times greater than their abundance at fished locations. For non-targeted fish species many were more abundant in areas open to fishing, e.g. Coris auricularis, Thalassoma lutescens, Thalassoma lunare, Dascyllus trimaculatus, however others were conversely more abundant inside MPAs, e.g. Gymnothorax spp, Kyphosus sydneyanus, Scarus microhinos, Chromis westaustralis, Chaetodon spp. This study demonstrates that the removal of abundant targeted species from an ecosystem by fishing can indirectly impact non-fished species and alter the trophic structure of fish assemblages.","Univ Western Australia, Sch Plant Biol, CRC Coastal Zone Estuary & Waterway Management, Perth, WA 6009, Australia; Dept Fisheries, Geraldton, WA 6531, Australia; Univ Auckland, Dept Stat, Auckland 1, New Zealand",64,"10.1007/s00227-007-0767-0",2007,"Nardi, Kim",4
"15",1486,"Protection from fishing alters the species composition of fish assemblages in a temperate-tropical transition zone","MARINE BIOLOGY","HOUTMAN ABROLHOS ISLANDS; GREAT-BARRIER-REEF; CORAL-REEF; MARINE RESERVES; COMMUNITY STRUCTURE; STEREO-VIDEO; RED-SEA; AREAS; MANAGEMENT; ABUNDANCE","Closure of areas to fishing is expected to result in an increase in the abundance of targeted species; however, changes to populations of species not targeted by fishermen will depend upon their role in the ecosystem and their relationship with targeted species. The effects of protection on targeted and non-targeted reef fish species at the Houtman Abrolhos Islands, Western Australia were studied using baited remote underwater stereo-video cameras. Video images were collected from shallow (8-12 m) and deep (22-26 m) reef sites inside a Marine Protected Area (MPA) at each of three island groups and from three replicate fished locations at each of these groups that span a temperate-tropical transition area. The MPAs were established in 1994 and vary in size from 13.72 km(2) at the Pelsaert group in the south to 22.29 km(2) at the Easter group to 27.44 km(2) at the Wallabi group in the north. The relative abundances of 137 fish species from 42 families were recorded. Large differences in fish assemblage structure existed between MPA and fished locations, and also between shallow and deep regions. Targeted fish species Plectropomus leopardus, Lethrinus miniatus, Lethrinus nebulosus, Pagrus auratus and Glaucosoma hebraicum were more abundant inside MPAs than in areas open to fishing. Their abundance inside MPAs was between 1.13 and 8 times greater than their abundance at fished locations. For non-targeted fish species many were more abundant in areas open to fishing, e.g. Coris auricularis, Thalassoma lutescens, Thalassoma lunare, Dascyllus trimaculatus, however others were conversely more abundant inside MPAs, e.g. Gymnothorax spp, Kyphosus sydneyanus, Scarus microhinos, Chromis westaustralis, Chaetodon spp. This study demonstrates that the removal of abundant targeted species from an ecosystem by fishing can indirectly impact non-fished species and alter the trophic structure of fish assemblages.","Univ Western Australia, Sch Plant Biol, CRC Coastal Zone Estuary & Waterway Management, Perth, WA 6009, Australia; Dept Fisheries, Geraldton, WA 6531, Australia; Univ Auckland, Dept Stat, Auckland 1, New Zealand",64,"10.1007/s00227-007-0767-0",2007,"Anderson, Marti J.",5
"16",1487,"Aggressive mimics profit from a model-signal receiver mutualism","PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES","FISH LABROIDES-DIMIDIATUS; CLEANER-FISH; REEF FISH; BATESIAN MIMICRY; PROXIMATE CAUSE; BEHAVIOR; DISTASTEFULNESS; ECTOPARASITES; PARASITISM; FREQUENCY","Mimetic species have evolved to resemble other species to avoid predation (protective mimicry) or gain access to food (aggressive mimicry). Mimicry systems are frequently tripartite interactions involving a mimic, model and 'signal receiver'. Changes in the strength of the relationship between model and signal receiver, owing to shifting environmental conditions, for example, can affect the success of mimics in protective mimicry systems. Here, we show that an experimentally induced shift in the strength of the relationship between a model (bluestreak cleaner fish, Labroides dimidiatus) and a signal receiver (staghorn damselfish, Amblyglyphidodon curacao) resulted in increased foraging success for an aggressive mimic (bluestriped fangblenny, Plagiotremus rhinorhynchos). When the parasite loads of staghorn damselfish clients were experimentally increased, the attack success of bluestriped fangblenny on damselfish also increased. Enhanced mimic success appeared to be due to relaxation of vigilance by parasitized clients, which sought cleaners more eagerly and had lower overall aggression levels. Signal receivers may therefore be more tolerant of and/or more vulnerable to attacks from aggressive mimics when the net benefit of interacting with their models is high. Changes in environmental conditions that cause shifts in the net benefits accrued by models and signal receivers may have important implications for the persistence of aggressive mimicry systems.","Univ Queensland, Sch Integrat Biol, Brisbane, Qld 4072, Australia; Simon Fraser Univ, Sch Biol Sci, Burnaby, BC V5A 1S6, Canada",6,"10.1098/rspb.2007.0543",2007,"Cheney, Karen L.",1
"17",1487,"Aggressive mimics profit from a model-signal receiver mutualism","PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES","FISH LABROIDES-DIMIDIATUS; CLEANER-FISH; REEF FISH; BATESIAN MIMICRY; PROXIMATE CAUSE; BEHAVIOR; DISTASTEFULNESS; ECTOPARASITES; PARASITISM; FREQUENCY","Mimetic species have evolved to resemble other species to avoid predation (protective mimicry) or gain access to food (aggressive mimicry). Mimicry systems are frequently tripartite interactions involving a mimic, model and 'signal receiver'. Changes in the strength of the relationship between model and signal receiver, owing to shifting environmental conditions, for example, can affect the success of mimics in protective mimicry systems. Here, we show that an experimentally induced shift in the strength of the relationship between a model (bluestreak cleaner fish, Labroides dimidiatus) and a signal receiver (staghorn damselfish, Amblyglyphidodon curacao) resulted in increased foraging success for an aggressive mimic (bluestriped fangblenny, Plagiotremus rhinorhynchos). When the parasite loads of staghorn damselfish clients were experimentally increased, the attack success of bluestriped fangblenny on damselfish also increased. Enhanced mimic success appeared to be due to relaxation of vigilance by parasitized clients, which sought cleaners more eagerly and had lower overall aggression levels. Signal receivers may therefore be more tolerant of and/or more vulnerable to attacks from aggressive mimics when the net benefit of interacting with their models is high. Changes in environmental conditions that cause shifts in the net benefits accrued by models and signal receivers may have important implications for the persistence of aggressive mimicry systems.","Univ Queensland, Sch Integrat Biol, Brisbane, Qld 4072, Australia; Simon Fraser Univ, Sch Biol Sci, Burnaby, BC V5A 1S6, Canada",6,"10.1098/rspb.2007.0543",2007,"Cote, Isabelle M.",2
"18",1488,"Phenotypic plasticity for skeletal growth, density and calcification of Porites lobata in response to habitat type","CORAL REEFS","REEF-BUILDING CORALS; GREAT-BARRIER-REEF; ENVIRONMENTAL CONTROLS; GENOTYPIC DIVERSITY; CLIMATE-CHANGE; GENE FLOW; TEMPERATURES; POPULATIONS; ADAPTATION; ORGANISMS","A reciprocal transplant experiment (RTE) of the reef-building coral Porites lobata between shallow (1.5 m at low tide) back reef and forereef habitats on Ofu and Olosega Islands, American Samoa, resulted in phenotypic plasticity for skeletal characteristics. Transplants from each source population (back reef and forereef) had higher skeletal growth rates, lower bulk densities, and higher calcification rates on the back reef than on the forereef. Mean annual skeletal extension rates, mean bulk densities, and mean annual calcification rates of RTE groups were 2.6-9.8 mm year(-1), 1.41-1.44 g cm(-3), and 0.37-1.39 g cm(-2) year(-1) on the back reef, and 1.2-4.2 mm year(-1), 1.49-1.53 g cm(-3), and 0.19-0.63 g cm(-2) year(-1) on the forereef, respectively. Bulk densities were especially responsive to habitat type, with densities of transplants increasing on the high energy forereef, and decreasing on the low energy back reef. Skeletal growth and calcification rates were also influenced by source population, even though zooxanthella genotype of source colonies did not vary between sites, and there was a transplant site x source population interaction for upward linear extension. Genetic differentiation may explain the source population effects, or the experiment may have been too brief for phenotypic plasticity of all skeletal characteristics to be fully expressed. Phenotypic plasticity for skeletal characteristics likely enables P. lobata colonies to assume the most suitable shape and density for a wide range of coral reef habitats.","Univ Hawaii Manoa, Dept Zool, USGS, Hawaii Cooperat Fishery Res Unit, Honolulu, HI 96822 USA",48,"10.1007/s00338-007-0216-z",2007,"Smith, L. W.",1
"19",1488,"Phenotypic plasticity for skeletal growth, density and calcification of Porites lobata in response to habitat type","CORAL REEFS","REEF-BUILDING CORALS; GREAT-BARRIER-REEF; ENVIRONMENTAL CONTROLS; GENOTYPIC DIVERSITY; CLIMATE-CHANGE; GENE FLOW; TEMPERATURES; POPULATIONS; ADAPTATION; ORGANISMS","A reciprocal transplant experiment (RTE) of the reef-building coral Porites lobata between shallow (1.5 m at low tide) back reef and forereef habitats on Ofu and Olosega Islands, American Samoa, resulted in phenotypic plasticity for skeletal characteristics. Transplants from each source population (back reef and forereef) had higher skeletal growth rates, lower bulk densities, and higher calcification rates on the back reef than on the forereef. Mean annual skeletal extension rates, mean bulk densities, and mean annual calcification rates of RTE groups were 2.6-9.8 mm year(-1), 1.41-1.44 g cm(-3), and 0.37-1.39 g cm(-2) year(-1) on the back reef, and 1.2-4.2 mm year(-1), 1.49-1.53 g cm(-3), and 0.19-0.63 g cm(-2) year(-1) on the forereef, respectively. Bulk densities were especially responsive to habitat type, with densities of transplants increasing on the high energy forereef, and decreasing on the low energy back reef. Skeletal growth and calcification rates were also influenced by source population, even though zooxanthella genotype of source colonies did not vary between sites, and there was a transplant site x source population interaction for upward linear extension. Genetic differentiation may explain the source population effects, or the experiment may have been too brief for phenotypic plasticity of all skeletal characteristics to be fully expressed. Phenotypic plasticity for skeletal characteristics likely enables P. lobata colonies to assume the most suitable shape and density for a wide range of coral reef habitats.","Univ Hawaii Manoa, Dept Zool, USGS, Hawaii Cooperat Fishery Res Unit, Honolulu, HI 96822 USA",48,"10.1007/s00338-007-0216-z",2007,"Barshis, D.",2
"20",1488,"Phenotypic plasticity for skeletal growth, density and calcification of Porites lobata in response to habitat type","CORAL REEFS","REEF-BUILDING CORALS; GREAT-BARRIER-REEF; ENVIRONMENTAL CONTROLS; GENOTYPIC DIVERSITY; CLIMATE-CHANGE; GENE FLOW; TEMPERATURES; POPULATIONS; ADAPTATION; ORGANISMS","A reciprocal transplant experiment (RTE) of the reef-building coral Porites lobata between shallow (1.5 m at low tide) back reef and forereef habitats on Ofu and Olosega Islands, American Samoa, resulted in phenotypic plasticity for skeletal characteristics. Transplants from each source population (back reef and forereef) had higher skeletal growth rates, lower bulk densities, and higher calcification rates on the back reef than on the forereef. Mean annual skeletal extension rates, mean bulk densities, and mean annual calcification rates of RTE groups were 2.6-9.8 mm year(-1), 1.41-1.44 g cm(-3), and 0.37-1.39 g cm(-2) year(-1) on the back reef, and 1.2-4.2 mm year(-1), 1.49-1.53 g cm(-3), and 0.19-0.63 g cm(-2) year(-1) on the forereef, respectively. Bulk densities were especially responsive to habitat type, with densities of transplants increasing on the high energy forereef, and decreasing on the low energy back reef. Skeletal growth and calcification rates were also influenced by source population, even though zooxanthella genotype of source colonies did not vary between sites, and there was a transplant site x source population interaction for upward linear extension. Genetic differentiation may explain the source population effects, or the experiment may have been too brief for phenotypic plasticity of all skeletal characteristics to be fully expressed. Phenotypic plasticity for skeletal characteristics likely enables P. lobata colonies to assume the most suitable shape and density for a wide range of coral reef habitats.","Univ Hawaii Manoa, Dept Zool, USGS, Hawaii Cooperat Fishery Res Unit, Honolulu, HI 96822 USA",48,"10.1007/s00338-007-0216-z",2007,"Birkeland, C.",3
"21",1489,"Field verification of the use of chemical alarm cues in a coral reef fish","CORAL REEFS","FATHEAD MINNOWS; PREDATOR-RECOGNITION; INJURED CONSPECIFICS; ASTERROPTERYX-SEMIPUNCTATUS; POMACENTRUS-AMBOINENSIS; GNATHOLEPIS-ANJERENSIS; ANTIPREDATOR BEHAVIOR; OLIGOCOTTUS-MACULOSUS; POECILIA-RETICULATA; PIMEPHALES-PROMELAS","Chemical alarm cues function as early indicators of a predation threat and influence the outcome of predator-prey interactions in the favour of the prey animal. The tropical goby, Asterropteryx semipunctatus, responded with a stereotypical alarm response, including reduced movement and feeding, following exposure to water that contained chemical cues from injured conspecifics under natural field conditions. Gobies did not exhibit an alarm response when challenged with extracts from damaged fish from a different taxonomic family. The behavioural response in the field was similar to that observed in laboratory experiments. This study verifies the use of chemical alarm cues in a marine fish in their natural environment.","James Cook Univ N Queensland, ARC Ctr Excellence Coral Reef Studies, Townsville, Qld 4811, Australia; James Cook Univ N Queensland, Sch Marine & Trop Biol, Townsville, Qld 4811, Australia",15,"10.1007/s00338-007-0221-2",2007,"McCormick, M. I.",1
"22",1489,"Field verification of the use of chemical alarm cues in a coral reef fish","CORAL REEFS","FATHEAD MINNOWS; PREDATOR-RECOGNITION; INJURED CONSPECIFICS; ASTERROPTERYX-SEMIPUNCTATUS; POMACENTRUS-AMBOINENSIS; GNATHOLEPIS-ANJERENSIS; ANTIPREDATOR BEHAVIOR; OLIGOCOTTUS-MACULOSUS; POECILIA-RETICULATA; PIMEPHALES-PROMELAS","Chemical alarm cues function as early indicators of a predation threat and influence the outcome of predator-prey interactions in the favour of the prey animal. The tropical goby, Asterropteryx semipunctatus, responded with a stereotypical alarm response, including reduced movement and feeding, following exposure to water that contained chemical cues from injured conspecifics under natural field conditions. Gobies did not exhibit an alarm response when challenged with extracts from damaged fish from a different taxonomic family. The behavioural response in the field was similar to that observed in laboratory experiments. This study verifies the use of chemical alarm cues in a marine fish in their natural environment.","James Cook Univ N Queensland, ARC Ctr Excellence Coral Reef Studies, Townsville, Qld 4811, Australia; James Cook Univ N Queensland, Sch Marine & Trop Biol, Townsville, Qld 4811, Australia",15,"10.1007/s00338-007-0221-2",2007,"Larson, J. K.",2
"23",1490,"Avoiding the flow: refuges expand the swimming potential of coral reef fishes","CORAL REEFS","LABRID FISHES; HABITAT USE; PERFORMANCE; ASSEMBLAGES; LOCOMOTION; ENERGY","While many coral reef fishes utilise substratum refuges, the direct influence of water flow and swimming ability on such refuging patterns is yet to be established. This study examined the swimming ability and refuging behaviour of a labrid (Halichoeres margaritaceus) and a pomacentrid (Pomacentrus chrysurus) that inhabit high flow, wave-swept coral reef flats. Field observations of refuging patterns were combined with experimental evaluations in a flow tank using a replica of a substratum hole frequently used by these species. Under a range of flow speeds commonly found on the reef flat (0-60 cm s(-1)), flow within the substratum refuge was reduced to speeds of 0-12 cm s(-1), representing a 75-100% flow reduction. Swimming ability of each species was then tested at 60 cm s(-1) with and without access to this flow refuge. Both species were able to maintain activity within the 60 cm s(-1) flow for considerably longer when provided with a refuge, with increases from approximately 39 min to 36 h for H. margaritaceus and 8 min to 88 h for P. chrysurus. Despite H. margaritaceus having the strongest swimming ability without access to a refuge, P. chrysurus was able to maintain swimming activity more than twice as long as H. margaritaceus when provided with a refuge. These increases in activity are probably due to energetic savings, with this type of refuge providing an estimated 95% energy saving over swimming directly into a unidirectional flow of 60 cm s(-1). These results highlight the major advantages provided by refuging behaviour and emphasise the importance of habitat refuges in shaping patterns of habitat use in reef fishes.","James Cook Univ N Queensland, Sch Marine & Trop Biol, ARC Ctr Excellence Coral Reef Studies, Townsville, Qld 4811, Australia; Australian Natl Univ, Sch Bot & Zool, Canberra, ACT 0200, Australia",28,"10.1007/s00338-007-0217-y",2007,"Johansen, J. L.",1
